record_id,period,component,book,birth_server,final_server,weekday,state,planned_risk_usd,actual_net_usd,stressed_net_usd,stressed_r,stop,centered_stressed_r,centered_stop,source_path,source_birth_row,source_final_row
L0648,P1_2022H2_2023,Pressure,US30_BOOK,2023-10-03T15:00:00,2023-10-03T19:00:00,Tuesday,OTHER_WEEK,8.7509,2.79,2.772999999999956,0.3168816921688005,0,0.2883719193759013,-0.05714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,661,673
L0649,P1_2022H2_2023,Cross,US100_BOOK,2023-10-03T17:00:00,2023-10-03T21:00:00,Tuesday,OTHER_WEEK,8.7583,-2.5300000000000002,-2.5450000000000004,-0.29058150554331325,0,-0.29928527775133557,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,670,674
L0650,P1_2022H2_2023,Passive,US100_BOOK,2023-10-04T12:31:03,2023-10-04T16:30:00,Wednesday,OTHER_WEEK,8.6283,-0.63,-0.645,-0.07475400716247697,0,-0.08140692125774247,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,681,687
L0651,P1_2022H2_2023,Pressure,US30_BOOK,2023-10-04T15:00:00,2023-10-04T19:00:00,Wednesday,OTHER_WEEK,8.6283,0.54,0.5229999999999564,0.060614489528639064,0,0.03210471673573982,-0.05714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,685,693
L0652,P1_2022H2_2023,Cross,US100_BOOK,2023-10-04T17:00:00,2023-10-04T21:00:00,Wednesday,OTHER_WEEK,8.6025,0.22,0.20500000000000002,0.02383028189479803,0,0.015126509686775686,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,691,694
L0653,P1_2022H2_2023,Passive,US100_BOOK,2023-10-05T15:01:42,2023-10-05T15:45:00,Thursday,OTHER_WEEK,8.6316,0.8,0.785,0.09094490013438991,0,0.08429198603912441,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,701,702
L0654,P1_2022H2_2023,Cross,US100_BOOK,2023-10-05T17:00:00,2023-10-05T21:00:00,Thursday,OTHER_WEEK,8.663,-0.22,-0.235,-0.027126861364423407,0,-0.03583063357244575,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,706,708
L0655,P1_2022H2_2023,Passive,US100_BOOK,2023-10-06T15:45:34,2023-10-06T17:45:00,Friday,OTHER_WEEK,8.6536,1.73,1.715,0.1981834149949154,0,0.1915305008996499,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,720,730
L0656,P1_2022H2_2023,RC4,US30_BOOK,2023-10-06T13:00:00,2023-10-06T19:00:00,Friday,OTHER_WEEK,8.6536,2.95,2.9329999999999563,0.33893408523619717,0,0.23546769013293284,-0.1509433962264151,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,713,731
L0657,P1_2022H2_2023,Return,US30_BOOK,2023-10-06T16:00:00,2023-10-06T22:00:00,Friday,OTHER_WEEK,8.6536,6.3,6.282999999999956,0.7260562078210173,0,0.6540773407697489,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,724,732
L0658,P1_2022H2_2023,Cross,US100_BOOK,2023-10-09T17:00:00,2023-10-09T21:00:00,Monday,OTHER_WEEK,9.0909,-1.4,-1.4149999999999998,-0.15565015565015564,0,-0.16435392785817798,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,737,739
L0659,P1_2022H2_2023,Passive,US100_BOOK,2023-10-10T14:58:52,2023-10-10T17:00:00,Tuesday,OTHER_WEEK,9.0343,0.63,0.615,0.06807389615133436,0,0.061420982056068864,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,751,752
L0660,P1_2022H2_2023,RC16,US30_BOOK,2023-10-10T13:30:00,2023-10-10T17:30:00,Tuesday,OTHER_WEEK,9.0343,0.82,0.8029999999999563,0.08888347741385125,0,0.011771159893566058,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,744,758
L0661,P1_2022H2_2023,Cross,US100_BOOK,2023-10-10T17:00:00,2023-10-10T21:00:00,Tuesday,OTHER_WEEK,9.0589,0.49,0.475,0.05243462230513639,0,0.04373085009711405,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,756,759
L0662,P1_2022H2_2023,Passive,US100_BOOK,2023-10-11T14:33:51,2023-10-11T17:00:01,Wednesday,OTHER_WEEK,9.11,0.13,0.115,0.012623490669593854,0,0.005970576574328359,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,771,772
L0663,P1_2022H2_2023,RC16,US30_BOOK,2023-10-11T13:30:00,2023-10-11T17:30:00,Wednesday,OTHER_WEEK,9.11,-0.03,-0.04700000000004366,-0.005159165751925759,0,-0.08227148327221095,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,764,778
L0664,P1_2022H2_2023,Cross,US100_BOOK,2023-10-11T17:00:01,2023-10-11T21:00:00,Wednesday,OTHER_WEEK,9.1146,-0.49,-0.5260000000000036,-0.05770960875957295,0,-0.06641338096759529,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,776,779
L0665,P1_2022H2_2023,Passive,US100_BOOK,2023-10-12T16:08:40,2023-10-12T17:15:00,Thursday,OTHER_WEEK,9.0917,0.63,0.615,0.0676441149619983,0,0.06099120086673281,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,791,797
L0666,P1_2022H2_2023,RC16,US30_BOOK,2023-10-12T13:30:00,2023-10-12T17:30:00,Thursday,OTHER_WEEK,9.0917,-2.45,-2.467000000000044,-0.2713463928638257,0,-0.3484587103841109,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,784,798
L0667,P1_2022H2_2023,Cross,US100_BOOK,2023-10-12T17:00:00,2023-10-12T21:00:00,Thursday,OTHER_WEEK,9.0917,-1.08,-1.095,-0.12043952176160674,0,-0.1291432939696291,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,795,799
L0668,P1_2022H2_2023,Passive,US100_BOOK,2023-10-13T12:49:06,2023-10-13T15:30:00,Friday,OTHER_WEEK,8.9738,0.27,0.255,0.028416055628607724,0,0.02176314153334223,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,806,807
L0669,P1_2022H2_2023,Passive,US100_BOOK,2023-10-13T16:01:26,2023-10-13T17:30:00,Friday,OTHER_WEEK,8.984,0.55,0.535,0.05955031166518255,0,0.05289739756991706,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,813,819
L0670,P1_2022H2_2023,Cross,US100_BOOK,2023-10-13T17:00:00,2023-10-13T21:00:00,Friday,OTHER_WEEK,8.984,2.25,2.2114999999999965,0.2461598397150486,0,0.23745606750702625,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,817,820
L0671,P1_2022H2_2023,RC16,US30_BOOK,2023-10-16T13:30:00,2023-10-16T17:30:00,Monday,STANDARD_EXPIRATION_WEEK,9.0938,1.78,1.7629999999999564,0.19386834986473822,0,0.11675603234445303,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,825,832
L0672,P1_2022H2_2023,Cross,US100_BOOK,2023-10-16T17:00:00,2023-10-16T21:00:00,Monday,STANDARD_EXPIRATION_WEEK,9.0938,0.81,0.795,0.08742219974048253,0,0.07871842753246018,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,830,833
L0673,P1_2022H2_2023,Passive,US100_BOOK,2023-10-17T14:26:29,2023-10-17T15:00:00,Tuesday,STANDARD_EXPIRATION_WEEK,9.1962,0.17,0.15500000000000003,0.016854787847154263,0,0.010201873751888768,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,840,841
L0674,P1_2022H2_2023,Passive,US100_BOOK,2023-10-17T15:45:05,2023-10-17T18:15:00,Tuesday,STANDARD_EXPIRATION_WEEK,9.2024,0.2,0.185,0.0201034512735808,0,0.013450537178315307,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,847,853
L0675,P1_2022H2_2023,Cross,US100_BOOK,2023-10-17T17:00:00,2023-10-17T21:00:00,Tuesday,STANDARD_EXPIRATION_WEEK,9.2024,-1.27,-1.285,-0.13963748587325042,0,-0.14834125808127277,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,851,854
L0676,P1_2022H2_2023,Cross,US100_BOOK,2023-10-18T17:00:00,2023-10-18T21:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,9.1584,-0.52,-0.535,-0.05841631726065689,0,-0.06712008946867923,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,864,866
L0677,P1_2022H2_2023,Return,US30_BOOK,2023-10-18T16:00:00,2023-10-18T22:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,9.1584,-1.51,-1.5270000000000437,-0.1667321802935058,0,-0.23871104734477425,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,859,867
L0678,P1_2022H2_2023,Cross,US100_BOOK,2023-10-19T17:00:00,2023-10-19T21:00:00,Thursday,STANDARD_EXPIRATION_WEEK,9.0759,0.66,0.645,0.07106733216540508,0,0.062363559957382735,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,878,880
L0679,P1_2022H2_2023,Return,US30_BOOK,2023-10-20T16:00:00,2023-10-20T22:00:00,Friday,STANDARD_EXPIRATION_WEEK,9.1017,-1.06,-1.0770000000000437,-0.11832954283266245,0,-0.19030840988393088,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,885,887
L0680,P1_2022H2_2023,Passive,US100_BOOK,2023-10-23T12:29:51,2023-10-23T15:15:00,Monday,OTHER_WEEK,9.0586,-0.07,-0.085,-0.009383348420285697,0,-0.01603626251555119,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,894,895
L0681,P1_2022H2_2023,Passive,US100_BOOK,2023-10-23T15:45:36,2023-10-23T16:45:00,Monday,OTHER_WEEK,9.0552,0.98,0.965,0.10656860146656065,0,0.09991568737129515,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,901,907
L0682,P1_2022H2_2023,Cross,US100_BOOK,2023-10-23T17:00:00,2023-10-23T21:00:00,Monday,OTHER_WEEK,9.0938,-1.6099999999999999,-1.6249999999999998,-0.17869317557016867,0,-0.18739694777819102,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,911,913
L0683,P1_2022H2_2023,Return,US30_BOOK,2023-10-23T16:00:00,2023-10-23T22:00:00,Monday,OTHER_WEEK,9.0552,1.37,1.3529999999999565,0.14941690962098647,0,0.07743804256971804,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,905,914
L0684,P1_2022H2_2023,RC16,US30_BOOK,2023-10-24T13:30:00,2023-10-24T17:30:00,Tuesday,OTHER_WEEK,9.0829,2.08,2.062999999999956,0.22713010161952196,0,0.15001778409923677,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,919,921
L0685,P1_2022H2_2023,Cross,US100_BOOK,2023-10-25T17:00:00,2023-10-25T21:00:00,Wednesday,OTHER_WEEK,9.1654,1.58,1.5650000000000002,0.1707508673925852,0,0.16204709518456284,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,926,928
L0686,P1_2022H2_2023,Passive,US100_BOOK,2023-10-26T13:32:33,2023-10-26T14:15:00,Thursday,OTHER_WEEK,9.228,0.41,0.39499999999999996,0.04280450801907239,0,0.036151593923806895,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,935,936
L0687,P1_2022H2_2023,Cross,US100_BOOK,2023-10-26T17:00:00,2023-10-26T21:00:00,Thursday,OTHER_WEEK,9.2438,1.01,0.995,0.10763971526861248,0,0.09893594306059013,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,940,942
L0688,P1_2022H2_2023,Pressure,US30_BOOK,2023-10-27T15:00:00,2023-10-27T19:00:00,Friday,OTHER_WEEK,9.2836,0.47,0.4529999999999927,0.04879572579602662,0,0.02028595300312738,-0.05714285714285714,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,947,959
L0689,P1_2022H2_2023,Cross,US100_BOOK,2023-10-27T17:00:00,2023-10-27T21:00:00,Friday,OTHER_WEEK,9.2836,-0.87,-0.8979999999999927,-0.0967297169201595,0,-0.10543348912818185,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,957,960
L0690,P1_2022H2_2023,Return,US30_BOOK,2023-10-27T16:00:00,2023-10-27T21:58:30,Friday,OTHER_WEEK,9.2836,-4.66,-4.677000000000044,-0.5037916325563406,1,-0.5757704996076091,0.9047619047619048,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,952,961
L0691,P1_2022H2_2023,RC16,US30_BOOK,2023-10-30T13:30:00,2023-10-30T17:30:00,Monday,OTHER_WEEK,9.0788,0.82,0.8029999999999927,0.08844781248623086,0,0.011335494965945672,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,966,973
L0692,P1_2022H2_2023,Cross,US100_BOOK,2023-10-30T17:00:00,2023-10-30T21:00:00,Monday,OTHER_WEEK,9.0788,-0.35,-0.365,-0.040203551130105306,0,-0.048907323338127646,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,971,974
L0693,P1_2022H2_2023,Passive,US100_BOOK,2023-10-31T12:34:47,2023-10-31T15:00:00,Tuesday,OTHER_WEEK,9.0963,-0.22,-0.235,-0.0258346800347394,0,-0.0324875941300049,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,981,982
L0694,P1_2022H2_2023,Cross,US100_BOOK,2023-10-31T17:00:00,2023-10-31T21:00:00,Tuesday,OTHER_WEEK,9.0869,-1.41,-1.4249999999999998,-0.1568191572483465,0,-0.16552292945636884,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,991,993
L0695,P1_2022H2_2023,Return,US30_BOOK,2023-10-31T16:00:00,2023-10-31T22:00:00,Tuesday,OTHER_WEEK,9.0869,1.18,1.1629999999999563,0.12798644202092643,0,0.056007574969658,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,986,994
L0696,P1_2022H2_2023,Passive,US100_BOOK,2023-11-01T13:01:19,2023-11-01T15:15:00,Wednesday,OTHER_WEEK,9.0764,0.09,0.075,0.008263188048124807,0,0.001610273952859313,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1001,1002
L0697,P1_2022H2_2023,Passive,US100_BOOK,2023-11-01T15:46:09,2023-11-01T19:45:00,Wednesday,OTHER_WEEK,9.0794,-0.81,-0.8250000000000001,-0.09086503513448026,0,-0.09751794922974576,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1008,1014
L0698,P1_2022H2_2023,Cross,US100_BOOK,2023-11-01T17:00:00,2023-11-01T21:00:00,Wednesday,OTHER_WEEK,9.0794,0.55,0.5114999999999964,0.056336321783377365,0,0.047632549575355024,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1012,1015
L0699,P1_2022H2_2023,Passive,US100_BOOK,2023-11-02T12:32:47,2023-11-02T16:30:00,Thursday,OTHER_WEEK,9.0669,-0.61,-0.625,-0.06893204954284264,0,-0.07558496363810814,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1022,1028
L0700,P1_2022H2_2023,RC16,US30_BOOK,2023-11-02T13:30:00,2023-11-02T17:30:00,Thursday,OTHER_WEEK,9.0669,2.26,2.242999999999956,0.2473833393993488,0,0.17027102187906362,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1026,1034
L0701,P1_2022H2_2023,Cross,US100_BOOK,2023-11-02T17:00:00,2023-11-02T21:00:00,Thursday,OTHER_WEEK,9.0419,-0.77,-0.785,-0.08681803603224986,0,-0.0955218082402722,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1032,1035
L0702,P1_2022H2_2023,RC4,US30_BOOK,2023-11-03T13:00:00,2023-11-03T19:00:00,Friday,OTHER_WEEK,9.1002,2.27,2.252999999999956,0.24757697633018574,0,0.14411058122692139,-0.1509433962264151,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1040,1054
L0703,P1_2022H2_2023,Passive,US100_BOOK,2023-11-03T15:46:49,2023-11-03T19:45:00,Friday,OTHER_WEEK,9.1002,-1.3,-1.315,-0.14450231863035978,0,-0.15115523272562528,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1047,1055
L0704,P1_2022H2_2023,Cross,US100_BOOK,2023-11-03T17:00:00,2023-11-03T21:00:00,Friday,OTHER_WEEK,9.1002,0.42,0.30899999999999633,0.033955297685764746,0,0.025251525477742405,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1052,1056
L0705,P1_2022H2_2023,RC16,US30_BOOK,2023-11-07T13:30:00,2023-11-07T17:30:00,Tuesday,OTHER_WEEK,9.1501,1.27,1.2529999999999564,0.13693839411590653,0,0.059826076595621336,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1062,1075
L0706,P1_2022H2_2023,Passive,US100_BOOK,2023-11-07T16:15:10,2023-11-07T20:15:00,Tuesday,OTHER_WEEK,9.1501,-1.32,-1.335,-0.14590004480825344,0,-0.15255295890351894,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1069,1076
L0707,P1_2022H2_2023,Cross,US100_BOOK,2023-11-07T17:00:00,2023-11-07T21:00:00,Tuesday,OTHER_WEEK,9.1501,1.04,1.0250000000000001,0.11202063365427702,0,0.10331686144625467,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1073,1077
L0708,P1_2022H2_2023,Cross,US100_BOOK,2023-11-09T17:00:00,2023-11-09T21:00:00,Thursday,OTHER_WEEK,9.1878,-0.79,-0.805,-0.08761618668233964,0,-0.09631995889036199,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1083,1085
L0709,P1_2022H2_2023,Passive,US100_BOOK,2023-11-10T15:17:50,2023-11-10T19:15:00,Friday,OTHER_WEEK,9.1556,-1.85,-1.865,-0.20370046747345888,0,-0.21035338156872438,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1092,1098
L0710,P1_2022H2_2023,Cross,US100_BOOK,2023-11-10T17:00:00,2023-11-10T21:00:00,Friday,OTHER_WEEK,9.1556,1.9100000000000001,1.8439999999999965,0.20140678928743028,0,0.19270301707940793,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1096,1099
L0711,P1_2022H2_2023,Cross,US100_BOOK,2023-11-13T17:00:00,2023-11-13T21:00:00,Monday,STANDARD_EXPIRATION_WEEK,9.1547,-0.72,-0.735,-0.08028662872622806,0,-0.08899040093425041,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1109,1111
L0712,P1_2022H2_2023,Return,US30_BOOK,2023-11-13T16:00:00,2023-11-13T22:00:00,Monday,STANDARD_EXPIRATION_WEEK,9.1547,1.21,1.1929999999999563,0.13031557560596813,0,0.05833670855469969,-0.09523809523809523,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1104,1112
L0713,P1_2022H2_2023,RC16,US30_BOOK,2023-11-14T13:30:00,2023-11-14T17:30:00,Tuesday,STANDARD_EXPIRATION_WEEK,9.1731,5.17,5.152999999999956,0.5617512073344841,0,0.48463888981419895,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1117,1128
L0714,P1_2022H2_2023,Passive,US100_BOOK,2023-11-14T16:21:37,2023-11-14T19:45:00,Tuesday,STANDARD_EXPIRATION_WEEK,9.1731,-0.39,-0.405,-0.04415083232495013,0,-0.05080374642021562,-0.009389671361502348,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1127,1129
L0715,P1_2022H2_2023,RC16,US30_BOOK,2023-11-15T13:30:00,2023-11-15T17:30:00,Wednesday,STANDARD_EXPIRATION_WEEK,9.363,0.32,0.30299999999995636,0.03236142262095016,0,-0.04475089489933503,-0.025974025974025976,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1134,1141
L0716,P1_2022H2_2023,Cross,US100_BOOK,2023-11-15T17:00:00,2023-11-15T21:00:00,Wednesday,STANDARD_EXPIRATION_WEEK,9.363,0.09,0.075,0.008010253123998718,0,-0.0006935190840236249,-0.006993006993006993,lab/artifacts/ea-files/passive-refusal-depth-observation-v1/valid-p1-2022h2-2023/observation/events-b.csv,1139,1142
